,0
T,0.16
E,0.1888107540011249
dataamount,3201179.8353135325
a,8.0
gamma,80.50450699094839
T_calculate_max,0.03132415156267879
T_calculate_min,0.014678561981990567
T_transmit_max,0.04501441589193307
T_transmit_min,0.02106200570466727
E_calculate_max,0.028132419518622744
E_calculate_min,0.0062350684273312995
E_transmit_max,0.004429626602901373
E_transmit_min,0.0016870976494942924
