,0
T,0.20040315264052055
E,0.2290089016664062
dataamount,4580740.0
a,8.0
gamma,0.0
T_calculate_max,0.0366415182916043
T_calculate_min,0.02043253151050882
T_transmit_max,0.0776083926084976
T_transmit_min,0.025490687346741977
E_calculate_max,0.029051679349624153
E_calculate_min,0.009033762629559626
E_transmit_max,0.0077608392608497605
E_transmit_min,0.002549068734674198
