,0
T,0.22766123527499385
E,0.22116811776320072
dataamount,3919170.0
a,4.0
gamma,0.0
T_calculate_max,0.0366415182916043
T_calculate_min,0.02043253151050882
T_transmit_max,0.09101971698338954
T_transmit_min,0.017352193703554127
E_calculate_max,0.029051679349624153
E_calculate_min,0.009033762629559626
E_transmit_max,0.0064111323927785015
E_transmit_min,0.0008802518013034047
