,0
T,0.22683694667988305
E,0.22123346758455953
dataamount,3766500.0
a,4.0
gamma,0.0
T_calculate_max,0.0366415182916043
T_calculate_min,0.02043253151050882
T_transmit_max,0.10125760955157098
T_transmit_min,0.008759377348572846
E_calculate_max,0.029051679349624153
E_calculate_min,0.009033762629559626
E_transmit_max,0.006007559214150737
E_transmit_min,0.00043840175047947706
