,0
T,0.23584158868170688
E,0.22449550258598852
dataamount,4580740.0
a,3.0
gamma,0.0
T_calculate_max,0.0366415182916043
T_calculate_min,0.02043253151050882
T_transmit_max,0.09920007039010258
T_transmit_min,0.037320108127580714
E_calculate_max,0.029051679349624153
E_calculate_min,0.009033762629559626
E_transmit_max,0.0074867901669369635
E_transmit_min,0.0019806289671638585
