,0
T,0.23038733890259352
E,0.22609609226667896
dataamount,4580740.0
a,5.0
gamma,0.0
T_calculate_max,0.0366415182916043
T_calculate_min,0.02043253151050882
T_transmit_max,0.10759257887057057
T_transmit_min,0.028508217611431262
E_calculate_max,0.029051679349624153
E_calculate_min,0.009033762629559626
E_transmit_max,0.007306354707145248
E_transmit_min,0.002356403794134844
