,0
T,1.4202971379049576
E,0.07348193145823743
dataamount,4580740.0
a,8.0
gamma,0.0
T_calculate_max,1.2753979224513845
T_calculate_min,0.7520508102099079
T_transmit_max,0.0776083926084976
T_transmit_min,0.025490687346741977
E_calculate_max,0.004539120174700002
E_calculate_min,0.0017442474937046752
E_transmit_max,0.0077608392608497605
E_transmit_min,0.002549068734674198
