,0
T,1.4202971379049576
E,0.030986309051748918
dataamount,2290370.0
a,5.0
gamma,0.0
T_calculate_max,1.2753979224513845
T_calculate_min,0.7520508102099079
T_transmit_max,0.044899215453573074
T_transmit_min,0.025490687346741977
E_calculate_max,0.004539120174700002
E_calculate_min,0.0017442474937046752
E_transmit_max,0.004489921545357308
E_transmit_min,0.002549068734674198
